6 76
6 78
6 80
7 0
7 2
7 4
7 12
7 16
7 28
7 30
7 34
7 36
7 46
7 52
7 54
7 58
7 60
7 62
7 66
7 72
7 76
7 78
7 80
8 0
8 2
8 4
8 6
8 7
8 8
8 9
8 10
8 11
8 12
8 13
8 14
8 16
8 17
8 18
8 19
8 20
8 21
8 22
8 23
8 24
8 25
8 26
8 27
8 28
8 30
8 32
8 33
8 34
8 36
8 38
8 39
8 40
8 41
8 42
8 43
8 44
8 46
8 47
8 48
8 49
8 50
8 52
8 53
8 54
8 55
8 56
8 58
8 60
8 62
8 63
8 64
8 65
8 66
8 67
8 68
8 69
8 70
8 72
8 73
8 74
8 76
8 78
8 79
8 80
9 0
9 2
9 4
9 14
9 22
9 30
9 34
9 38
9 42
9 46
9 50
9 56
9 58
9 60
9 62
9 70
9 76
9 80
10 0
10 2
10 4
10 5
10 6
10 7
10 8
10 10
10 11
10 12
10 13
10 14
10 15
10 16
10 18
10 20
10 22
10 23
10 24
10 25
10 26
10 27
10 28
10 29
10 30
10 31
10 32
10 34
10 36
10 37
10 38
10 40
10 41
10 42
10 44
10 45
10 46
10 48
10 50
10 51
10 52
10 53
10 54
10 56
10 58
10 60
10 62
10 63
10 64
10 66
10 67
10 68
10 70
10 72
10 73
10 74
10 75
10 76
10 77
10 78
10 80
11 0
11 2
11 8
11 10
11 12
11 18
11 20
11 26
11 36
11 46
11 48
11 50
11 52
11 56
11 60
11 64
11 68
11 70
11 74
11 80
12 0
12 2
12 3
12 4
12 5
12 6
12 8
12 10
12 12
12 14
12 15
12 16
12 17
12 18
12 20
12 21
12 22
12 23
12 24
12 26
12 28
12 29
12 30
12 32
12 33
12 34
12 35
12 36
12 38
12 39
12 40
12 41
12 42
12 43
12 44
12 46
12 47
12 48
12 50
12 52
12 54
12 55
12 56
12 57
12 58
12 60
12 61
12 62
12 64
12 66
12 68
12 69
12 70
12 71
12 72
12 74
12 76
12 77
12 78
12 80
13 0
13 4
13 6
13 10
13 12
13 14
13 18
13 20
13 24
13 28
13 30
13 32
13 40
13 44
13 50
13 52
13 54
13 58
13 62
13 66
13 68
13 72
13 74
13 78
13 80
14 0
14 2
14 4
14 6
14 7
14 8
14 9
14 10
14 12
14 14
14 15
14 16
14 18
14 20
14 22
14 23
14 24
14 25
14 26
14 27
14 28
14 30
14 32
14 34
14 35
14 36
14 37
14 38
14 39
14 40
14 41
14 42
14 44
14 45
14 46
14 47
14 48
14 49
14 50
14 52
14 54
14 56
14 57
14 58
14 59
14 60
14 62
14 64
14 66
14 68
14 70
14 72
14 74
14 75
14 76
14 78
14 79
14 80
15 0
15 2
15 8
15 16
15 18
15 22
15 26
15 32
15 34
15 40
15 42
15 50
15 52
15 54
15 60
15 62
15 64
15 66
15 68
15 70
15 74
15 76
15 80
16 0
16 2
16 3
16 4
16 6
16 7
16 8
16 9
16 10
16 12
16 13
16 14
16 16
16 18
16 19
16 20
16 21
16 22
16 24
16 26
16 28
16 29
16 30
16 31
16 32
16 33
16 34
16 36
16 37
16 38
16 40
16 42
16 43
16 44
16 45
16 46
16 48
16 50
16 52
16 54
16 55
16 56
16 57
16 58
16 60
16 62
16 64
16 66
16 68
16 69
16 70
16 71
16 72
16 73
16 74
16 76
16 77
16 78
16 80
17 0
17 4
17 6
17 10
17 12
17 16
17 20
17 24
17 30
17 38
17 42
17 46
17 48
17 52
17 54
17 58
17 62
17 64
17 66
17 76
17 80
18 0
18 2
18 3
18 4
18 6
18 8
18 10
18 11
18 12
18 14
18 15
18 16
18 17
18 18
18 20
18 22
18 23
18 24
18 25
18 26
18 27
18 28
18 30
18 31
18 32
18 34
18 35
18 36
18 38
18 40
18 41
18 42
18 44
18 46
18 48
18 49
18 50
18 51
18 52
18 54
18 56
18 58
18 59
18 60
18 61
18 62
18 64
18 65
18 66
18 67
18 68
18 69
18 70
18 71
18 72
18 73
18 74
18 75
18 76
18 78
18 79
18 80
19 0
19 2
19 4
19 6
19 8
19 12
19 16
19 20
19 22
19 26
19 30
19 36
19 38
19 42
19 44
19 48
19 54
19 56
19 60
19 64
19 70
19 76
19 80
20 0
20 2
20 4
20 6
20 8
20 9
20 10
20 11
20 12
20 13
20 14
20 16
20 18
20 19
20 20
20 22
20 24
20 25
20 26
20 28
20 29
20 30
20 32
20 33
20 34
20 36
20 37
20 38
20 39
20 40
20 42
20 44
20 45
20 46
20 47
20 48
20 50
20 51
20 52
20 53
20 54
20 56
20 57
20 58
20 60
20 62
20 63
20 64
20 66
20 67
20 68
20 70
20 72
20 73
20 74
20 76
20 77
20 78
20 80
21 0
21 2
21 8
21 14
21 18
21 20
21 26
21 32
21 34
21 38
21 44
21 48
21 50
21 52
21 56
21 58
21 62
21 66
21 70
21 72
21 78
21 80
22 0
22 2
22 3
22 4
22 5
22 6
22 7
22 8
22 10
22 11
22 12
22 13
22 14
22 16
22 17
22 18
22 20
22 21
22 22
22 24
22 26
22 28
22 29
22 30
22 31
22 32
22 34
22 35
22 36
22 38
22 40
22 41
22 42
22 43
22 44
22 46
22 48
22 49
22 50
22 52
22 53
22 54
22 56
22 58
22 59
22 60
22 61
22 62
22 64
22 65
22 66
22 68
22 69
22 70
22 72
22 73
22 74
22 75
22 76
22 78
22 80
23 0
23 2
23 6
23 10
23 14
23 20
23 24
23 26
23 28
23 34
23 38
23 40
23 46
23 48
23 54
23 56
23 64
23 68
23 70
23 74
23 80
24 0
24 2
24 4
24 6
24 8
24 9
24 10
24 12
24 14
24 15
24 16
24 17
24 18
24 19
24 20
24 21
24 22
24 23
24 24
24 25
24 26
24 27
24 28
24 30
24 31
24 32
24 34
24 35
24 36
24 37
24 38
24 40
24 42
24 43
24 44
24 45
24 46
24 48
24 50
24 52
24 54
24 56
24 58
24 60
24 61
24 62
24 63
24 64
24 66
24 67
24 68
24 70
24 72
24 74
24 75
24 76
24 77
24 78
24 80
25 0
25 2
25 4
25 6
25 12
25 26
25 30
25 34
25 38
25 42
25 44
25 48
25 50
25 52
25 56
25 58
25 62
25 66
25 70
25 72
25 76
25 78
25 80
26 0
26 2
26 4
26 6
26 7
26 8
26 10
26 11
26 12
26 13
26 14
26 16
26 18
26 19
26 20
26 21
26 22
26 24
26 25
26 26
26 28
26 29
26 30
26 32
26 33
26 34
26 36
26 38
26 39
26 40
26 41
26 42
26 44
26 46
26 47
26 48
26 49
26 50
26 52
26 53
26 54
26 55
26 56
26 58
26 59
26 60
26 62
26 64
26 65
26 66
26 67
26 68
26 70
26 72
26 73
26 74
26 76
26 78
26 80
27 0
27 4
27 8
27 10
27 14
27 16
27 18
27 22
27 28
27 30
27 36
27 52
27 56
27 58
27 62
27 68
27 72
27 76
27 80
28 0
28 1
28 2
28 3
28 4
28 5
28 6
28 8
28 9
28 10
28 11
28 12
28 14
28 15
28 16
28 18
28 20
28 21
28 22
28 24
28 25
28 26
28 28
28 30
28 31
28 32
28 34
28 35
28 36
28 37
28 38
28 39
28 40
28 41
28 42
28 44
28 45
28 46
28 47
28 48
28 49
28 50
28 51
28 52
28 54
28 56
28 57
28 58
28 60
28 61
28 62
28 63
28 64
28 65
28 66
28 68
28 70
28 71
28 72
28 74
28 75
28 76
28 77
28 78
28 80
29 0
29 4
29 8
29 12
29 18
29 26
29 28
29 34
29 36
29 44
29 52
29 54
29 56
29 60
29 62
29 68
29 70
29 74
29 78
29 80
30 0
30 2
30 3
30 4
30 6
30 8
30 10
30 12
30 13
30 14
30 15
30 16
30 18
30 19
30 20
30 21
30 22
30 23
30 24
30 25
30 26
30 27
30 28
30 30
30 31
30 32
30 33
30 34
30 36
30 38
30 39
30 40
30 41
30 42
30 43
30 44
30 46
30 47
30 48
30 50
30 52
30 54
30 56
30 58
30 59
30 60
30 62
30 64
30 65
30 66
30 67
30 68
30 69
30 70
30 72
30 73
30 74
30 76
30 78
30 80
31 0
31 2
31 6
31 10
31 16
31 28
31 34
31 36
31 42
31 46
31 48
31 50
31 54
31 56
31 60
31 62
31 66
31 72
31 76
31 78
31 80
32 0
32 2
32 3
32 4
32 5
32 6
32 7
32 8
32 9
32 10
32 12
32 13
32 14
32 16
32 18
32 19
32 20
32 22
32 23
32 24
32 25
32 26
32 28
32 29
32 30
32 31
32 32
32 34
32 36
32 37
32 38
32 39
32 40
32 42
32 44
32 45
32 46
32 48
32 50
32 51
32 52
32 53
32 54
32 56
32 57
32 58
32 60
32 62
32 63
32 64
32 66
32 68
32 70
32 71
32 72
32 74
32 75
32 76
32 78
32 80
33 0
33 10
33 12
33 16
33 20
33 26
33 28
33 32
33 36
33 40
33 42
33 44
33 48
33 52
33 60
33 66
33 68
33 70
33 74
33 78
33 80
34 0
34 1
34 2
34 3
34 4
34 5
34 6
34 7
34 8
34 10
34 12
34 13
34 14
34 15
34 16
34 18
34 19
34 20
34 21
34 22
34 23
34 24
34 26
34 28
34 30
34 32
34 33
34 34
34 36
34 38
34 40
34 42
34 44
34 46
34 47
34 48
34 49
34 50
34 52
34 53
34 54
34 55
34 56
34 57
34 58
34 59
34 60
34 61
34 62
34 63
34 64
34 65
34 66
34 68
34 69
34 70
34 72
34 73
34 74
34 76
34 77
34 78
34 80
35 0
35 2
35 8
35 12
35 18
35 26
35 30
35 34
35 38
35 40
35 42
35 46
35 48
35 50
35 54
35 60
35 70
35 74
35 78
35 80
36 0
36 2
36 4
36 6
36 7
36 8
36 9
36 10
36 11
36 12
36 14
36 15
36 16
36 17
36 18
36 19
36 20
36 22
36 23
36 24
36 25
36 26
36 27
36 28
36 29
36 30
36 31
36 32
36 34
36 35
36 36
36 37
36 38
36 39
36 40
36 42
36 43
36 44
36 46
36 48
36 50
36 51
36 52
36 54
36 55
36 56
36 57
36 58
36 60
36 62
36 63
36 64
36 65
36 66
36 67
36 68
36 70
36 71
36 72
36 74
36 75
36 76
36 78
36 80
37 0
37 4
37 8
37 14
37 18
37 22
37 24
37 30
37 32
37 38
37 42
37 44
37 46
37 48
37 52
37 54
37 58
37 62
37 68
37 72
37 74
37 76
37 78
37 80
38 0
38 1
38 2
38 3
38 4
38 6
38 8
38 10
38 12
38 13
38 14
38 15
38 16
38 18
38 20
38 21
38 22
38 24
38 26
38 27
38 28
38 30
38 32
38 33
38 34
38 35
38 36
38 38
38 40
38 41
38 42
38 44
38 46
38 48
38 50
38 51
38 52
38 54
38 56
38 58
38 59
38 60
38 61
38 62
38 63
38 64
38 65
38 66
38 68
38 69
38 70
38 72
38 74
38 76
38 78
38 79
38 80
39 0
39 4
39 6
39 8
39 10
39 16
39 24
39 26
39 30
39 36
39 38
39 40
39 46
39 48
39 52
39 56
39 60
39 70
39 74
39 76
39 80
40 0
40 2
40 4
40 5
40 6
40 8
40 10
40 11
40 12
40 13
40 14
40 16
40 18
40 19
40 20
40 21
40 22
40 24
40 26
40 28
40 29
40 30
40 31
40 32
40 33
40 34
40 36
40 38
40 39
40 40
40 41
40 42
40 44
40 45
40 46
40 48
40 50
40 52
40 53
40 54
40 55
40 56
40 57
40 58
40 60
40 62
40 64
40 65
40 66
40 67
40 68
40 70
40 71
40 72
40 73
40 74
40 76
40 77
40 78
40 80
41 0
41 2
41 8
41 10
41 14
41 16
41 20
41 22
41 24
41 26
41 28
41 34
41 36
41 38
41 42
41 44
41 48
41 50
41 56
41 60
41 62
41 64
41 68
41 76
41 80
42 0
42 2
42 3
42 4
42 5
42 6
42 7
42 8
42 10
42 11
42 12
42 14
42 16
42 17
42 18
42 19
42 20
42 22
42 23
42 24
42 26
42 28
42 29
42 30
42 32
42 34
42 36
42 38
42 40
42 41
42 42
42 43
42 44
42 46
42 48
42 50
42 51
42 52
42 54
42 56
42 58
42 60
42 62
42 64
42 66
42 68
42 70
42 71
42 72
42 73
42 74
42 75
42 76
42 78
42 80
43 0
43 2
43 8
43 12
43 14
43 16
43 22
43 26
43 30
43 32
43 36
43 40
43 46
43 48
43 52
43 54
43 56
43 58
43 62
43 64
43 66
43 70
43 78
43 80
44 0
44 2
44 4
44 5
44 6
44 8
44 10
44 11
44 12
44 14
44 16
44 18
44 19
44 20
44 21
44 22
44 24
44 25
44 26
44 27
44 28
44 30
44 32
44 33
44 34
44 35
44 36
44 38
44 39
44 40
44 42
44 43
44 44
44 45
44 46
44 48
44 49
44 50
44 51
44 52
44 54
44 56
44 58
44 59
44 60
44 61
44 62
44 64
44 65
44 66
44 67
44 68
44 69
44 70
44 72
44 73
44 74
44 75
44 76
44 77
44 78
44 80
45 0
45 2
45 6
45 10
45 14
45 16
45 24
45 28
45 32
45 36
45 42
45 46
45 54
45 56
45 62
45 72
45 78
45 80
46 0
46 2
46 3
46 4
46 6
46 7
46 8
46 9
46 10
46 12
46 13
46 14
46 16
46 18
46 19
46 20
46 21
46 22
46 24
46 26
46 28
46 30
46 31
46 32
46 33
46 34
46 36
46 37
46 38
46 39
46 40
46 41
46 42
46 43
46 44
46 46
46 47
46 48
46 49
46 50
46 51
46 52
46 53
46 54
46 56
46 57
46 58
46 59
46 60
46 62
46 63
46 64
46 65
46 66
46 67
46 68
46 69
46 70
46 71
46 72
46 74
46 76
46 77
46 78
46 80
47 0
47 4
47 6
47 10
47 14
47 16
47 18
47 22
47 24
47 26
47 28
47 34
47 38
47 46
47 56
47 60
47 64
47 70
47 74
47 80
48 0
48 2
48 3
48 4
48 6
48 8
48 10
48 11
48 12
48 14
48 16
48 18
48 20
48 22
48 24
48 26
48 28
48 29
48 30
48 32
48 34
48 35
48 36
48 38
48 40
48 41
48 42
48 44
48 45
48 46
48 48
48 49
48 50
48 51
48 52
48 53
48 54
48 55
48 56
48 58
48 60
48 62
48 64
48 65
48 66
48 68
48 69
48 70
48 72
48 73
48 74
48 75
48 76
48 77
48 78
48 79
48 80
49 0
49 4
49 6
49 8
49 12
49 14
49 16
49 20
49 22
49 24
49 26
49 32
49 38
49 40
49 44
49 48
49 58
49 62
49 66
49 70
49 72
49 78
49 80
50 0
50 2
50 4
50 6
50 8
50 9
50 10
50 12
50 14
50 16
50 17
50 18
50 19
50 20
50 22
50 24
50 26
50 27
50 28
50 29
50 30
50 31
50 32
50 33
50 34
50 36
50 37
50 38
50 40
50 42
50 43
50 44
50 46
50 47
50 48
50 50
50 51
50 52
50 54
50 55
50 56
50 57
50 58
50 59
50 60
50 61
50 62
50 63
50 64
50 66
50 68
50 70
50 72
50 73
50 74
50 76
50 78
50 80
51 0
51 2
51 6
51 8
51 10
51 14
51 18
51 22
51 24
51 32
51 36
51 38
51 40
51 44
51 46
51 48
51 52
51 56
51 62
51 66
51 68
51 72
51 76
51 80
52 0
52 1
52 2
52 3
52 4
52 5
52 6
52 8
52 10
52 11
52 12
52 13
52 14
52 16
52 17
52 18
52 20
52 21
52 22
52 24
52 26
52 27
52 28
52 29
52 30
52 32
52 34
52 35
52 36
52 38
52 40
52 41
52 42
52 44
52 46
52 48
52 50
52 51
52 52
52 53
52 54
52 56
52 58
52 60
52 61
52 62
52 64
52 65
52 66
52 68
52 69
52 70
52 71
52 72
52 74
52 75
52 76
52 77
52 78
52 79
52 80
53 0
53 8
53 12
53 16
53 20
53 24
53 26
53 30
53 32
53 36
53 38
53 40
53 44
53 46
53 50
53 54
53 56
53 58
53 64
53 68
53 70
53 80
54 0
54 2
54 3
54 4
54 5
54 6
54 8
54 9
54 10
54 12
54 14
54 15
54 16
54 18
54 19
54 20
54 22
54 23
54 24
54 26
54 27
54 28
54 30
54 32
54 33
54 34
54 35
54 36
54 38
54 40
54 42
54 43
54 44
54 46
54 47
54 48
54 49
54 50
54 52
54 54
54 56
54 57
54 58
54 59
54 60
54 62
54 63
54 64
54 66
54 67
54 68
54 70
54 72
54 73
54 74
54 75
54 76
54 77
54 78
54 80
55 0
55 2
55 6
55 10
55 16
55 18
55 20
55 22
55 24
55 28
55 36
55 40
55 44
55 48
55 52
55 54
55 60
55 64
55 68
55 72
55 74
55 80
56 0
56 2
56 4
56 5
56 6
56 7
56 8
56 10
56 12
56 14
56 15
56 16
56 18
56 20
56 22
56 24
56 25
56 26
56 28
56 29
56 30
56 31
56 32
56 33
56 34
56 36
56 38
56 39
56 40
56 42
56 43
56 44
56 45
56 46
56 48
56 50
56 51
56 52
56 54
56 55
56 56
56 57
56 58
56 60
56 61
56 62
56 64
56 65
56 66
56 68
56 69
56 70
56 72
56 74
56 76
56 77
56 78
56 80
57 0
57 2
57 4
57 10
57 12
57 18
57 20
57 22
57 30
57 36
57 38
57 42
57 46
57 50
57 54
57 60
57 62
57 66
57 70
57 74
57 76
57 80
58 0
58 2
58 4
58 6
58 8
58 9
58 10
58 12
58 13
58 14
58 15
58 16
58 17
58 18
58 20
58 22
58 23
58 24
58 25
58 26
58 27
58 28
58 29
58 30
58 32
58 33
58 34
58 35
58 36
58 37
58 38
58 40
58 41
58 42
58 44
58 46
58 48
58 49
58 50
58 52
58 53
58 54
58 55
58 56
58 58
58 59
58 60
58 62
58 63
58 64
58 66
58 67
58 68
58 70
58 71
58 72
58 74
58 76
58 78
58 79
58 80
59 0
59 2
59 6
59 8
59 18
59 20
59 22
59 32
59 40
59 44
59 48
59 50
59 52
59 54
59 58
59 64
59 68
59 72
59 74
59 76
59 78
59 80
60 0
60 2
60 4
60 5
60 6
60 8
60 9
60 10
60 11
60 12
60 14
60 15
60 16
60 18
60 20
60 22
60 24
60 26
60 27
60 28
60 29
60 30
60 31
60 32
60 33
60 34
60 35
60 36
60 38
60 40
60 42
60 43
60 44
60 45
60 46
60 47
60 48
60 50
60 52
60 54
60 56
60 57
60 58
60 59
60 60
60 62
60 64
60 65
60 66
60 68
60 69
60 70
60 72
60 73
60 74
60 76
60 78
60 80
61 0
61 2
61 6
61 10
61 14
61 16
61 20
61 22
61 24
61 26
61 34
61 38
61 40
61 42
61 52
61 60
61 62
61 66
61 70
61 76
61 80
62 0
62 2
62 3
62 4
62 6
62 7
62 8
62 10
62 11
62 12
62 13
62 14
62 16
62 17
62 18
62 19
62 20
62 22
62 24
62 25
62 26
62 28
62 29
62 30
62 31
62 32
62 34
62 36
62 37
62 38
62 39
62 40
62 42
62 43
62 44
62 45
62 46
62 48
62 49
62 50
62 52
62 54
62 55
62 56
62 57
62 58
62 60
62 61
62 62
62 64
62 66
62 67
62 68
62 70
62 71
62 72
62 73
62 74
62 75
62 76
62 77
62 78
62 80
63 0
63 4
63 8
63 16
63 22
63 24
63 28
63 32
63 34
63 36
63 40
63 46
63 50
63 52
63 54
63 60
63 64
63 68
63 74
63 76
63 80
64 0
64 1
64 2
64 4
64 5
64 6
64 8
64 9
64 10
64 11
64 12
64 13
64 14
64 16
64 18
64 19
64 20
64 21
64 22
64 24
64 25
64 26
64 27
64 28
64 30
64 32
64 34
64 36
64 38
64 40
64 41
64 42
64 43
64 44
64 46
64 47
64 48
64 49
64 50
64 52
64 53
64 54
64 56
64 57
64 58
64 59
64 60
64 62
64 63
64 64
64 65
64 66
64 67
64 68
64 69
64 70
64 71
64 72
64 74
64 76
64 78
64 79
64 80
65 0
65 2
65 4
65 6
65 12
65 18
65 20
65 22
65 28
65 30
65 34
65 38
65 44
65 50
65 56
65 60
65 62
65 70
65 74
65 76
65 78
65 80
66 0
66 2
66 4
66 6
66 7
66 8
66 9
66 10
66 12
66 14
66 15
66 16
66 17
66 18
66 20
66 22
66 23
66 24
66 25
66 26
66 28
66 30
66 31
66 32
66 33
66 34
66 35
66 36
66 38
66 39
66 40
66 41
66 42
66 44
66 45
66 46
66 47
66 48
66 50
66 51
66 52
66 53
66 54
66 55
66 56
66 58
66 60
66 62
66 63
66 64
66 65
66 66
66 67
66 68
66 70
66 72
66 73
66 74
66 76
66 78
66 80
67 0
67 2
67 4
67 8
67 12
67 20
67 22
67 26
67 30
67 32
67 36
67 40
67 46
67 48
67 52
67 58
67 60
67 68
67 72
67 76
67 80
68 0
68 2
68 4
68 5
68 6
68 8
68 10
68 11
68 12
68 13
68 14
68 15
68 16
68 17
68 18
68 19
68 20
68 22
68 24
68 26
68 27
68 28
68 29
68 30
68 32
68 34
68 36
68 38
68 39
68 40
68 42
68 43
68 44
68 46
68 48
68 49
68 50
68 52
68 54
68 55
68 56
68 57
68 58
68 60
68 61
68 62
68 63
68 64
68 66
68 67
68 68
68 69
68 70
68 71
68 72
68 74
68 76
68 77
68 78
68 80
69 0
69 4
69 8
69 12
69 18
69 24
69 26
69 34
69 38
69 42
69 50
69 52
69 56
69 60
69 64
69 66
69 74
69 78
69 80
70 0
70 2
70 3
70 4
70 6
70 8
70 9
70 10
70 12
70 13
70 14
70 15
70 16
70 18
70 20
70 21
70 22
70 23
70 24
70 26
70 28
70 29
70 30
70 31
70 32
70 33
70 34
70 35
70 36
70 38
70 40
70 42
70 44
70 45
70 46
70 47
70 48
70 49
70 50
70 52
70 53
70 54
70 56
70 57
70 58
70 60
70 62
70 64
70 66
70 68
70 69
70 70
70 71
70 72
70 73
70 74
70 75
70 76
70 78
70 80
71 0
71 2
71 6
71 10
71 16
71 20
71 24
71 28
71 36
71 38
71 40
71 42
71 46
71 54
71 58
71 60
71 62
71 64
71 66
71 74
71 76
71 80
72 0
72 2
72 3
72 4
72 6
72 8
72 9
72 10
72 11
72 12
72 13
72 14
72 16
72 18
72 19
72 20
72 22
72 23
72 24
72 25
72 26
72 27
72 28
72 30
72 31
72 32
72 33
72 34
72 36
72 38
72 40
72 42
72 43
72 44
72 46
72 48
72 49
72 50
72 51
72 52
72 54
72 55
72 56
72 58
72 60
72 62
72 64
72 66
72 67
72 68
72 69
72 70
72 71
72 72
72 74
72 76
72 77
72 78
72 79
72 80
73 0
73 6
73 8
73 14
73 16
73 22
73 28
73 30
73 34
73 36
73 38
73 40
73 42
73 44
73 46
73 52
73 58
73 62
73 64
73 72
73 74
73 78
73 80
74 0
74 1
74 2
74 3
74 4
74 5
74 6
74 8
74 10
74 11
74 12
74 14
74 16
74 17
74 18
74 19
74 20
74 21
74 22
74 24
74 25
74 26
74 28
74 30
74 31
74 32
74 34
74 36
74 37
74 38
74 40
74 42
74 44
74 46
74 47
74 48
74 49
74 50
74 52
74 53
74 54
74 55
74 56
74 57
74 58
74 59
74 60
74 61
74 62
74 64
74 65
74 66
74 68
74 69
74 70
74 72
74 74
74 76
74 78
74 80
75 0
75 6
75 8
75 10
75 12
75 16
75 22
75 24
75 28
75 32
75 34
75 36
75 40
75 42
75 48
75 52
75 58
75 60
75 64
75 68
75 72
75 74
75 76
75 78
75 80
76 0
76 2
76 3
76 4
76 6
76 8
76 10
76 12
76 13
76 14
76 15
76 16
76 17
76 18
76 19
76 20
76 22
76 24
76 26
76 27
76 28
76 29
76 30
76 32
76 34
76 36
76 38
76 39
76 40
76 42
76 43
76 44
76 45
76 46
76 47
76 48
76 50
76 51
76 52
76 53
76 54
76 55
76 56
76 58
76 60
76 62
76 63
76 64
76 66
76 68
76 69
76 70
76 71
76 72
76 74
76 76
76 78
76 80
77 0
77 4
77 8
77 12
77 22
77 24
77 32
77 34
77 36
77 38
77 40
77 48
77 58
77 60
77 64
77 66
77 68
77 74
77 76
77 80
78 0
78 1
78 2
78 4
78 5
78 6
78 7
78 8
78 9
78 10
78 12
78 13
78 14
78 16
78 17
78 18
78 19
78 20
78 21
78 22
78 24
78 25
78 26
78 27
78 28
78 29
78 30
78 31
78 32
78 34
78 36
78 38
78 40
78 41
78 42
78 43
78 44
78 45
78 46
78 48
78 49
78 50
78 51
78 52
78 53
78 54
78 55
78 56
78 58
78 60
78 61
78 62
78 64
78 66
78 67
78 68
78 70
78 71
78 72
78 73
78 74
78 76
78 77
78 78
78 80
79 0
79 10
79 16
79 34
79 46
79 58
79 64
79 76
79 80
80 0
80 1
80 2
80 3
80 4
80 5
80 6
80 7
80 8
80 9
80 10
80 11
80 12
80 13
80 14
80 15
80 16
80 17
80 18
80 19
80 20
80 21
80 22
80 23
80 24
80 25
80 26
80 27
80 28
80 29
80 30
80 31
80 32
80 33
80 34
80 35
80 36
80 37
80 38
80 39
80 40
80 41
80 42
80 43
80 44
80 45
80 46
80 47
80 48
80 49
80 50
80 51
80 52
80 53
80 54
80 55
80 56
80 57
80 58
80 59
80 60
80 61
80 62
80 63
80 64
80 65
80 66
80 67
80 68
80 69
80 70
80 71
80 72
80 73
80 74
80 75
80 76
80 77
80 78
80 79
80 80
